timestamp,open,high,low,close,volume,fut_open,fut_high,fut_low,fut_close,fut_volume,fut_oi,ce_close,ce_oi,ce_vol,pe_close,pe_oi,pe_vol,ema_5,ema_15,spot_ret,fut_ret,futures_basis,pcr_oi,pcr_vol,atm_strike,t_years,iv_call,iv_put,delta_call,gamma_call,theta_call,vega_call,rho_call,delta_put,gamma_put,theta_put,vega_put,rho_put,avg_iv,iv_spread,delta_neutral_ratio,gamma_exposure_call,gamma_exposure_put,spot_returns,state,regime
2025-10-29 10:10:00+05:30,25997.8,26016.25,25994.3,25997.7,0,26489.5,26494.0,26481.1,26492.0,1105,10855,1611.0,987780.0,2060.0,663.2166666666667,1479255,6830,25992.738571920498,25986.786334832064,-3.654035882638684e-05,9.437701730874436e-05,0.0190132204002661,1.4975551236105205,3.3155339805825244,26000.0,0.0191780821917808,1.112863122398149,0.4725098139630757,0.5336991664008827,9.921507621153408e-05,-115.94885953862192,14.31180640370049,2.351990567900866,-0.479895345533712,0.0002342123397118,-46.07494090091454,14.344837640959993,-2.5198833764038127,0.7926864681806124,0.6403533084350734,1.1121157380831297,2547843.961349603,9007157.281610299,-3.654035882638684e-05,1,1
2025-10-29 10:15:00+05:30,25998.2,26003.95,25987.65,25987.95,0,26492.0,26492.0,26481.0,26481.0,585,11505,1612.1875,987910.0,195.0,663.0,1479590,2240,25991.142381280333,25986.93179297806,-0.0003750331760117,-0.0004152196889627,0.0189722544486963,1.497697158648055,11.487179487179487,26000.0,0.0191780821917808,1.1173262389103298,0.4690888844669742,0.5328463417223634,9.887354840846689e-05,-116.377643271373,14.309001818293732,2.3465144138231744,-0.4822392875168275,0.0002360748085,-45.70983896659084,14.343462710760129,-2.5306266697030297,0.793207561688652,0.6482373544433555,1.104941790342559,2538455.325498563,9077433.08181472,-0.0003750331760117298,1,1
2025-10-29 10:20:00+05:30,25988.75,26018.45,25988.75,26012.0,0,26481.0,26500.0,26481.0,26500.0,2860,12285,1614.2375,983625.0,11790.0,661.3916666666667,1480040,2550,25998.09492085356,25990.065318855803,0.0009254289007021,0.0007174955628563,0.0187605720436721,1.504679120599822,0.2162849872773536,26000.0,0.0191780821917808,1.109786334471616,0.4760045317500655,0.5350448817438591,9.94064089155252e-05,-115.6705983404261,14.315496794550732,2.359546568423256,-0.4765277277394442,0.0002322576763597,-46.45201268637286,14.346099228327718,-2.504049765599333,0.7928954331108409,0.6337818027215506,1.1227990536500552,2543417.696755505,8941641.942120692,0.0009254289007021299,1,1
2025-10-29 10:25:00+05:30,26012.3,26042.5,26011.45,26042.5,0,26500.0,26545.0,26500.0,26545.0,4420,13000,1626.175,982415.0,4115.0,657.1083333333333,1471995,17350,26012.896613902376,25996.619653998827,0.0011725357527294,0.001698113207547,0.0192953825477584,1.4983433681285403,4.2162818955042525,26050.0,0.0191780821917808,1.1232194084973,0.4656350681736461,0.5334468781568197,9.813644007468314e-05,-117.21195687869007,14.337235541839892,2.352405678651859,-0.4812135921846745,0.0002372997278175,-45.45160494601973,14.371875356082535,-2.529418990537508,0.794427238335473,0.6575843403236539,1.1085449098289386,2510775.9353831946,9096749.754613385,0.0011725357527294644,1,1
2025-10-29 10:30:00+05:30,26040.9,26064.55,26038.35,26061.25,0,26545.0,26581.3,26543.0,26575.0,3315,17680,1656.7624999999998,984525.0,5375.0,650.0500000000001,1470970,6240,26029.014409268253,26004.69844724897,0.0007199769607373,0.0011301563382934,0.0197131756918797,1.4940910591401946,1.1609302325581394,26050.0,0.0191780821917808,1.1375613053541092,0.4669727323852997,0.5356264669036915,9.678344512471568e-05,-118.71561498114046,14.34073955143734,2.359351488333064,-0.4767598894850446,0.0002363104763531,-45.6155052678002,14.373752341840907,-2.50753590928479,0.8022670188697044,0.6705885729688095,1.1234721685212017,2483265.004527002,9059037.000742707,0.0007199769607373341,1,1
2025-10-29 10:35:00+05:30,26060.75,26062.3,26043.3,26043.75,0,26575.0,26575.0,26550.0,26550.0,2340,18915,1649.7375,984600.0,2345.0,583.96,1471015,5510,26033.926272845503,26009.57989134285,-0.0006714950357331,-0.0009407337723423,0.019438444924406,1.4940229534836482,2.349680170575693,26050.0,0.0191780821917808,1.1391890787345105,0.4151592487628487,0.5339730427711744,9.674524079184364e-05,-118.83829113297888,14.336318268352846,2.3506427542110258,-0.4815534292728213,0.000266148882593,-40.28503198453002,14.373137350387104,-2.5172032839826923,0.7771741637486795,0.7240298299716614,1.1088552387167303,2480806.888353541,10196362.480404751,-0.0006714950357331606,1,1
2025-10-29 10:40:00+05:30,26043.65,26050.45,26040.75,26046.15,0,26550.0,26559.9,26550.0,26558.9,780,19760,1649.75,985650.0,1950.0,582.71,1471165,3825,26038.00084856367,26014.151154924995,9.215262778994315e-05,0.0003352165725047,0.0196862108219448,1.492583574291077,1.9615384615384608,26050.0,0.0191780821917808,1.1383037347335867,0.4150931277481298,0.5341830013723611,9.680719192836178e-05,-118.75430523705604,14.336991698643317,2.3519349059825494,-0.4809153366530051,0.0002661466958252,-40.28193613644801,14.373378836682384,-2.513997834804184,0.7766984312408582,0.7232106069854569,1.1107630816893457,2485271.767931556,10198258.132087396,9.215262778994315e-05,1,1
2025-10-29 10:45:00+05:30,26045.8,26050.6,26034.75,26036.3,0,26557.9,26559.5,26550.0,26550.0,2340,20410,1652.925,985875.0,750.0,652.9333333333333,1473395,6890,26037.43389904245,26016.91976055937,-0.0003781748934104,-0.00033510424001,0.0197301459884853,1.4945048814504882,9.186666666666667,26050.0,0.0191780821917808,1.1441861533143367,0.4606506391016295,0.5333817587819026,9.636239434542236e-05,-119.32719502980352,14.334019131890116,2.346316093238706,-0.482774520925458,0.0002399669587089,-44.931062488391056,14.370994890760342,-2.5358402506173663,0.8024183962079832,0.6835355142127071,1.104825825852269,2473481.709959193,9205553.495351732,-0.0003781748934104101,1,1
2025-10-29 10:50:00+05:30,26035.05,26040.5,26022.0,26024.9,0,26550.0,26553.7,26545.0,26545.0,2015,21840,1643.25,987520.0,1530.0,654.0166666666667,1474285,3560,26033.25593269497,26017.917290489448,-0.0004378502321757,-0.0001883239171375,0.019984706953725,1.492916599157485,2.326797385620915,26000.0,0.0191780821917808,1.125223075301012,0.4751352498995923,0.5366732058344778,9.79579320865157e-05,-117.26727518891754,14.317314095783754,2.363433304154847,-0.4735326500163217,0.0002324577224097,-46.37823619892481,14.346453145620378,-2.4888656359050705,0.8001791626003021,0.6500878254014196,1.133339392364982,2517529.556331618,8918965.717794435,-0.000437850232175796,1,1
2025-10-29 10:55:00+05:30,26023.6,26047.6,26022.55,26041.4,0,26545.0,26559.3,26540.0,26555.0,1365,23725,1486.8200000000002,988470.0,3680.0,580.39,1474630,6785,26035.97062179665,26020.852629178265,0.0006340081998392,0.0003767187794312,0.0197224419578055,1.4918308092304269,1.84375,26050.0,0.0191780821917808,1.0264531375042858,0.4118875457267668,0.5308953972678786,0.000107448184197,-107.3651390031914,14.34405822936457,2.366276049010469,-0.4822187580772452,0.0002683075075983,-39.94628420672008,14.372930241916237,-2.519624410031492,0.7191703416155263,0.614565591777519,1.1009430644811955,2765839.037758151,10303391.886191975,0.0006340081998392755,1,1
2025-10-29 11:00:00+05:30,26040.3,26046.95,26031.6,26032.9,0,26555.0,26559.9,26545.1,26545.2,910,24830,1479.4299999999998,988950.0,1835.0,593.61,1474745,6160,26034.947081197766,26022.358550530986,-0.0003264033423702,-0.0003690453775183,0.0196789447199504,1.4912230143081049,3.3569482288828336,26050.0,0.0191780821917808,1.0244441576297143,0.4182274462333932,0.5299297567083309,0.0001077139975806,-107.14051819370768,14.34203275256017,2.3620068094215383,-0.4843875224758786,0.0002643867352171,-40.58124753214606,14.371512198236005,-2.532201466768112,0.7213358019315538,0.606216711396321,1.0940202464334126,2773122.337227016,10150306.220745264,-0.0003264033423702184,1,1
2025-10-29 11:05:00+05:30,26032.7,26038.1,26030.35,26035.5,0,26545.2,26555.5,26544.5,26550.0,845,25350,1480.22,988050.0,1045.0,581.1,1475345,4715,26035.13138746518,26024.00123171461,9.987362145591484e-05,0.0001808236517335,0.0197614795183499,1.4931886038155964,4.511961722488039,26050.0,0.0191780821917808,1.024034066995762,0.4103987182386479,0.5301992705033349,0.0001077408661093,-107.10497720816312,14.342732141016992,2.3634652534336174,-0.4838256932532042,0.0002693881154178,-39.78404964512011,14.372140308708236,-2.527238544023468,0.7172163926172049,0.613635348757114,1.0958476945246924,2771566.5261197938,10347559.77219448,9.987362145591483e-05,1,1
2025-10-29 11:10:00+05:30,26035.7,26045.35,26017.7,26022.45,0,26550.0,26552.0,26540.0,26546.8,1365,25480,1479.03,987700.0,1330.0,586.0699999999999,1478025,9430,26030.90425831012,26023.807327750284,-0.0005012386933225,-0.0001205273069679,0.0201499090208646,1.4964311025615065,7.090225563909774,26000.0,0.0191780821917808,1.0114691063563404,0.4269645455433624,0.5339081708928918,0.0001090521349897,-105.70427749025976,14.32479237721174,2.3808761855222507,-0.4739900242132225,0.0002587278295961,-41.45133611476662,14.34618740641859,-2.4778948476468936,0.7192168259498514,0.584504560812978,1.1264122526188765,2802898.7442838126,9951146.228008611,-0.0005012386933225255,1,1
2025-10-29 11:15:00+05:30,26022.3,26028.8,26007.9,26014.95,0,26546.8,26548.6,26526.5,26535.0,1625,26975,1476.67,988035.0,1195.0,657.9,1483970,7605,26025.58617220675,26022.7001617815,-0.0002882126778992,-0.0004444980185935,0.0199904285804892,1.501940720723456,6.364016736401673,26000.0,0.0191780821917808,1.0126149779647184,0.4745498525812039,0.5331157851862666,0.0001089784027163,-105.8050625253343,14.323064634786077,2.37660749235124,-0.4758490233440938,0.0002329195093833,-46.30702933691002,14.346265903597615,-2.500263557504604,0.7435824152729612,0.5380651253835145,1.120346494440028,2801146.1127432995,8991952.074014947,-0.00028821267789924665,1,1
2025-10-29 11:20:00+05:30,26014.85,26039.65,26011.1,26035.55,0,26535.0,26557.3,26535.0,26550.0,1560,27040,1481.22,988380.0,410.0,654.4666666666667,1485080,5770,26028.90744813784,26024.30639155881,0.0007918523771908,0.0005652911249294,0.0197595211163198,1.502539509095692,14.073170731707316,26050.0,0.0191780821917808,1.024712801449139,0.4614656118350834,0.5302220677303566,0.0001076688277879,-107.17419017277606,14.342697381379391,2.363392385985743,-0.4829396410463777,0.0002395543305954,-45.01322424343444,14.370836825208295,-2.5368893388159406,0.7430892066421111,0.5632471896140553,1.0979054578777852,2770643.766039024,9262338.150920937,0.0007918523771908159,1,1
2025-10-29 11:25:00+05:30,26035.5,26049.0,26034.6,26040.7,0,26550.0,26567.0,26550.0,26555.0,1430,28795,1482.81,988570.0,870.0,581.8,1484845,3460,26032.83829875856,26026.35559261396,0.0001978064607814,0.0001883239171374,0.0197498531145475,1.5020130086893189,3.977011494252874,26050.0,0.0191780821917808,1.0239166018143886,0.4126336622686656,0.5307564880294073,0.0001077201694138,-107.10526930025266,14.34406011592811,2.3662800916381297,-0.4823972255427849,0.0002678348787207,-40.02156754636562,14.372829405220044,-2.5207213703655893,0.718275132041527,0.611282939545723,1.100247803938361,2773046.224177282,10356211.409363674,0.0001978064607814911,1,1
2025-10-29 11:30:00+05:30,26040.35,26043.95,26032.0,26037.2,0,26555.0,26558.0,26550.0,26554.0,520,29315,1482.8,988625.0,860.0,593.3199999999999,1485420,2800,26034.29219917237,26027.711143537217,-0.0001344049891132,-3.765769158348142e-05,0.0198485244189083,1.5025110633455556,3.255813953488372,26050.0,0.0191780821917808,1.0252043178796293,0.4194731992976384,0.5304122359534474,0.0001076064748792,-107.22813785610576,14.343084755115957,2.364206747664924,-0.4832318689724929,0.0002635270087871,-40.71621205944577,14.37219445575787,-2.526774622785593,0.7223387585886338,0.6057311185819909,1.0976350485353443,2769901.1591014555,10192217.40057133,-0.00013440498911321264,1,1
2025-10-29 11:35:00+05:30,26036.85,26042.5,26028.5,26041.5,0,26554.0,26557.0,26544.9,26548.0,1105,30225,1478.01,988585.0,805.0,652.0333333333333,1487200,2910,26036.69479944825,26029.434750595065,0.0001651483262408,-0.0002259546584318,0.0194497244782366,1.5043724110723913,3.6149068322981366,26050.0,0.0191780821917808,1.020274313418628,0.4617689258586795,0.5307515634611879,0.0001081015031002,-106.73630814731833,14.344514486195148,2.3672574761403204,-0.4815099673074051,0.0002393040168461,-45.05416367333796,14.371823025129686,-2.529833589829695,0.7410216196386539,0.5585053875599485,1.1022649571080343,2782990.6377653647,9267985.836948182,0.000165148326240816,1,1
2025-10-29 11:40:00+05:30,26040.2,26053.95,26035.25,26049.6,0,26548.0,26548.0,26547.8,26547.8,325,30420,1480.8200000000002,987825.0,1160.0,651.725,1488700,1575,26040.996532965502,26031.95540677068,0.0003110419906686,-7.533524182590234e-06,0.0191250537436275,1.5070483132133727,1.3577586206896552,26050.0,0.0191780821917808,1.0192338999877744,0.4642625487594439,0.5316018620709634,0.0001081601122021,-106.64892917584372,14.34657663598948,2.371790988039079,-0.4795445411962648,0.0002378873654609,-45.32196949123748,14.372831078764436,-2.5207035441759875,0.7417482243736091,0.5549713512283305,1.1085557573960434,2783224.2595753474,9225281.433884704,0.0003110419906686701,1,1
2025-10-29 11:45:00+05:30,26049.55,26052.65,26036.3,26038.85,0,26547.8,26555.0,26540.8,26540.8,195,30550,1480.3,987945.0,505.0,591.17,1487600,4545,26040.281021977004,26032.817230924345,-0.0004126742829064,-0.0002636753327959,0.019276964996534,1.5057518384120574,9.0,26050.0,0.0191780821917808,1.0228511220713428,0.4185317965937988,0.5305302402021767,0.0001078447565022,-106.992463623185,14.343668358202564,2.36544332645532,-0.4828104229611845,0.0002640911348359,-40.62255280121858,14.372458246795622,-2.5244106102317776,0.7206914593325708,0.604319325477544,1.0988375871181817,2774301.1481557894,10229673.96434891,-0.0004126742829064778,1,1
2025-10-29 11:50:00+05:30,26038.7,26041.1,26033.1,26034.45,0,26540.8,26540.8,26531.9,26540.0,1365,31200,1480.95,988335.0,1990.0,592.03,1489595,880,26038.33734798467,26033.021327058803,-0.0001689782766902,-3.014227152153825e-05,0.0194185012550677,1.5071762104954292,0.4422110552763819,26050.0,0.0191780821917808,1.0249311602891096,0.4176502620548352,0.5301092550061657,0.0001076527480811,-107.193799108454,14.342399244429044,2.3627690481634764,-0.4839874973135784,0.0002647258174963,-40.52484663972507,14.371796081154043,-2.530045153316396,0.7212907111719724,0.6072808982342743,1.0952953494637585,2769986.8240640685,10266275.42200494,-0.0001689782766902681,1,1
2025-10-29 11:55:00+05:30,26034.85,26035.6,26024.45,26034.2,0,26540.0,26540.0,26531.0,26532.0,520,31785,1475.77,989245.0,1550.0,580.74,1489510,1030,26036.95823198978,26033.168661176453,-9.602661089402886e-06,-0.000301431801055,0.0191210023738005,1.5057038448513766,0.6645161290322581,26050.0,0.0191780821917808,1.0214119057838218,0.4097104317441688,0.5299915812821595,0.0001080271100777,-106.83494880528131,14.342581392603114,2.3631495281619723,-0.4841873713786184,0.0002698639625385,-39.711320855018286,14.371945580799958,-2.5288546862360706,0.7155611687639953,0.6117014740396529,1.094600174666108,2782152.033756489,10464839.04728206,-9.602661089402886e-06,1,1
2025-10-29 12:00:00+05:30,26034.8,26046.1,26025.55,26045.6,0,26532.0,26546.0,26532.0,26540.2,1170,32370,1480.0,987970.0,2250.0,590.5600000000001,1489575,3065,26039.83882132652,26034.7225785294,0.0004378855505449,0.0003090607568219,0.0189897717848697,1.507712784801158,1.3622222222222222,26050.0,0.0191780821917808,1.0201439662915337,0.4203705973014984,0.5311915235280676,0.0001080890045761,-106.73249680279388,14.345539682668123,2.3694907840114645,-0.4810098887119101,0.0002628139299301,-40.82154616529712,14.37323812907908,-2.515924879508068,0.720257281796516,0.5997733689900353,1.1043255783171908,2781375.6045672907,10196359.087888949,0.0004378855505449142,1,1
2025-10-29 12:05:00+05:30,26046.8,26061.4,26043.35,26057.65,0,26540.2,26554.9,26540.2,26554.9,1300,32695,1403.175,988325.0,1385.0,648.3083333333333,1489115,6430,26045.77588088435,26037.588506213226,0.0004626501213258,0.0005538767605368,0.01908268780953,1.5067057900994103,4.64259927797834,26050.0,0.0191780821917808,0.9621428728239813,0.4645658559870936,0.5311577766545529,0.0001145527232316,-100.85016391777384,14.352271907254378,2.3852832622437696,-0.4776279515573473,0.0002375972147425,-45.36433654166346,14.373558510438626,-2.511210747304699,0.7133543644055375,0.4975770168368876,1.1120743141657998,2950125.1880935426,9219446.10929522,0.00046265012132584715,1,1
2025-10-29 12:10:00+05:30,26057.7,26063.65,26052.75,26054.75,0,26554.9,26559.9,26550.0,26550.5,1105,33215,1401.15,987285.0,2040.0,576.37,1489095,5055,26048.767253922902,26039.73369293657,-0.0001112916936102,-0.0001656944669345,0.0190272407142651,1.5082726872179766,2.4779411764705883,26050.0,0.0191780821917808,0.9618048453066578,0.4135528625959318,0.5308177338733253,0.0001146133561858,-100.80959962432684,14.351628601389589,2.383677081135676,-0.4786327855616953,0.000266972189462,-40.13646450999831,14.373947386800804,-2.5021696708847965,0.6876788539512948,0.548251982710726,1.1090291970918558,2948252.525004304,10357986.459790356,-0.00011129169361023816,1,1
2025-10-29 12:15:00+05:30,26055.2,26062.7,26053.15,26058.8,0,26550.5,26562.0,26550.5,26560.0,1235,33150,1408.7166666666665,987415.0,1585.0,588.61,1492060,8200,26052.11150261527,26042.116981319497,0.0001554419059863,0.0003578087041675,0.0192334259444026,1.511076902822015,5.173501577287066,26050.0,0.0191780821917808,0.9655783621552404,0.4234152872230636,0.5313672903202941,0.0001141353952925,-101.20272949559264,14.352312213783712,2.3853846835156904,-0.4775363621993052,0.0002606737609585,-41.15179354734122,14.374007028000896,-2.4994093667658848,0.694496824689152,0.5421630749321769,1.1127263437554142,2936800.736190588,10135332.910608564,0.00015544190598637542,1,1
2025-10-29 12:20:00+05:30,26059.6,26061.1,26049.55,26049.75,0,26560.0,26562.0,26560.0,26560.0,455,33280,1406.5416666666667,987410.0,1160.0,574.03,1491845,1355,26051.32433507685,26043.07110865456,-0.0003472915099697,0.0,0.0195875200337815,1.51086681317791,1.168103448275862,26050.0,0.0191780821917808,0.967410537101592,0.4102576091071673,0.5303775769620249,0.0001139807795011,-101.37016597612988,14.350093513146769,2.379935104975313,-0.4799896814615721,0.0002692157730505,-39.79204453084547,14.37372861509725,-2.508040778974661,0.6888340731043797,0.5571529279944247,1.104977038979299,2931788.950300806,10462314.33180917,-0.0003472915099697049,1,1
2025-10-29 12:25:00+05:30,26049.95,26069.5,26048.95,26065.3,0,26560.0,26575.0,26560.0,26575.0,1495,32630,1412.1583333333335,987305.0,2340.0,573.03,1492440,1730,26055.98289005124,26045.84972007274,0.0005969347114656,0.0005647590361446,0.0195547336880834,1.511630144686799,0.7393162393162394,26050.0,0.0191780821917808,0.96556816865105,0.4147318847188022,0.5321087999027866,0.0001140911942717,-101.21511776608035,14.353760568915316,2.389093703600257,-0.4758210933027197,0.0002659982047852,-40.27033246375678,14.373970928540237,-2.4884423781601006,0.6901500266849261,0.5508362839322478,1.1182959465066344,2936068.5458415626,10347568.588849476,0.0005969347114656021,1,1
2025-10-29 12:30:00+05:30,26065.95,26076.35,26056.0,26056.95,0,26575.0,26591.0,26575.0,26581.0,1040,33150,1412.5083333333332,986525.0,1040.0,645.7916666666666,1493965,11670,26056.30526003416,26047.23725506365,-0.0003203492766243,0.0002257761053621,0.0201117168356234,1.5143711512632727,11.221153846153848,26050.0,0.0191780821917808,0.9689051269622272,0.462582302937665,0.5312322897198556,0.0001137546161254,-101.53789727285906,14.351675891084392,2.3837943602185536,-0.4778088051732561,0.0002386284963556,-45.16028622999419,14.373537069641188,-2.511567744887167,0.715743714949946,0.5063228240245621,1.1118093345459128,2924157.119454803,9289370.984806636,-0.0003203492766243876,1,1
2025-10-29 12:35:00+05:30,26056.85,26067.55,26056.85,26064.0,0,26581.0,26595.0,26580.2,26589.0,910,33215,1411.925,985925.0,1350.0,572.9300000000001,1492755,3445,26058.87017335611,26049.33259818069,0.0002705612130353,0.0003009668560249,0.0201427255985267,1.5140654715115247,2.551851851851852,26050.0,0.0191780821917808,0.9658874725275716,0.4142318207285986,0.531967513728413,0.0001140624246078,-101.24500707528944,14.353454664283325,2.3882995601293566,-0.4761657660257882,0.0002663464836369,-40.21761368159137,14.37400311877744,-2.4900274432841925,0.6900596466280852,0.551655651798973,1.1171897513094269,2931079.1432629293,10362786.9376118,0.0002705612130353696,1,1
