timestamp,equity_baseline,equity_xgb,equity_lstm
2025-10-29 13:45:00+05:30,1.0016902433639088,0.9975148311521926,1.0
2025-10-29 13:50:00+05:30,1.0019361516820118,0.9975148311521926,1.0
2025-10-29 13:55:00+05:30,1.0013233020454897,0.9969046858842823,1.0
2025-10-29 14:00:00+05:30,1.0018765957612215,0.9969046858842823,1.0
2025-10-29 14:05:00+05:30,1.0020285351205571,0.9970558712297958,1.0
2025-10-29 14:10:00+05:30,1.001612979963444,0.9966423783054953,1.0
2025-10-29 14:15:00+05:30,1.0005192075247296,0.9966423783054953,1.0
2025-10-29 14:20:00+05:30,1.0017064976319288,0.9966423783054953,1.0
2025-10-29 14:25:00+05:30,1.0013411969074661,0.9962789243559743,1.0
2025-10-29 14:30:00+05:30,1.0015083442320496,0.9962789243559743,1.0
2025-10-29 14:35:00+05:30,1.0013545942223807,0.9961259771587444,1.0
2025-10-29 14:40:00+05:30,1.0014986906067447,0.9961259771587444,1.0
2025-10-29 14:45:00+05:30,1.0027920876856589,0.9974124355846732,1.0
2025-10-29 14:50:00+05:30,1.0021543140605018,0.9967780834067579,1.0
2025-10-29 14:55:00+05:30,1.0018752819763908,0.9967780834067579,1.0
2025-10-29 15:00:00+05:30,1.002082997068696,0.9967780834067579,1.0
2025-10-29 15:05:00+05:30,1.0021291751219776,0.9968240169986662,1.0
2025-10-29 15:10:00+05:30,1.0019656127760517,0.9966613205332372,1.0
2025-10-29 15:15:00+05:30,1.0015520312813113,0.9966613205332372,1.0
2025-10-29 15:20:00+05:30,1.0011041942193128,0.9966613205332372,1.0
2025-10-29 15:25:00+05:30,1.0011944497003682,0.9966613205332372,1.0
2025-10-30 09:15:00+05:30,0.9980009419345154,0.993482272079662,1.0
2025-10-30 09:20:00+05:30,0.9980489501691193,0.993482272079662,1.0
2025-10-30 09:25:00+05:30,0.998248683640264,0.9936810916492729,1.0
2025-10-30 09:30:00+05:30,1.0000085788509838,0.9954329342740977,1.0
2025-10-30 09:35:00+05:30,0.9997193684525562,0.9951450471883088,1.0
2025-10-30 09:40:00+05:30,1.0004458302686936,0.9951450471883088,1.0
2025-10-30 09:45:00+05:30,1.0001197013425387,0.994820646230467,1.0
2025-10-30 10:05:00+05:30,0.9994929390923722,0.994820646230467,1.0
2025-10-30 10:10:00+05:30,0.9989844530184301,0.994820646230467,1.0
2025-10-30 10:15:00+05:30,1.0001312314247501,0.994820646230467,1.0
2025-10-30 10:20:00+05:30,0.9992036000793303,0.9938979405039399,1.0
2025-10-30 10:25:00+05:30,0.9998061167278716,0.9938979405039399,1.0
2025-10-30 10:30:00+05:30,1.0004748885177797,0.9945627603060353,1.0
2025-10-30 10:35:00+05:30,1.0001101418984177,0.9942001690918747,1.0
2025-10-30 10:40:00+05:30,1.0005864739000623,0.9942001690918747,1.0
2025-10-30 10:45:00+05:30,1.0005208434450996,0.9941349575273337,1.0
2025-10-30 10:50:00+05:30,1.0004976827936185,0.9941349575273337,1.0
2025-10-30 10:55:00+05:30,1.0006424301638244,0.9941349575273337,1.0
2025-10-30 11:00:00+05:30,1.000086439409171,0.9935825825444217,1.0
2025-10-30 11:05:00+05:30,0.9997181189596525,0.9935825825444217,1.0
2025-10-30 11:10:00+05:30,0.9991091997767763,0.9935825825444217,1.0
2025-10-30 11:15:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:20:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:25:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:30:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:35:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:40:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:45:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:50:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 11:55:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:00:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:05:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:10:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:15:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:20:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:25:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:30:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:35:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:40:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:45:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:50:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 12:55:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:00:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:05:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:10:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:15:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:20:00+05:30,0.9991496166598889,0.9935825825444217,1.0
2025-10-30 13:25:00+05:30,0.999475526723284,0.9935825825444217,1.0
2025-10-30 13:30:00+05:30,1.000220398799315,0.9943230628275102,1.0
2025-10-30 13:35:00+05:30,1.0000831842811317,0.9941866573311333,1.0
2025-10-30 13:40:00+05:30,1.0000967087618637,0.9941866573311333,1.0
2025-10-30 13:50:00+05:30,1.0000329487710808,0.9941232741287364,1.0
2025-10-30 13:55:00+05:30,0.9997798732000105,0.9941232741287364,1.0
2025-10-30 14:00:00+05:30,1.0001911542711055,0.9941232741287364,1.0
2025-10-30 14:05:00+05:30,1.0003302932871314,0.9942615690272466,1.0
2025-10-30 14:10:00+05:30,0.99976585025746,0.9937005503156534,1.0
2025-10-30 14:15:00+05:30,1.0000129982716686,0.9937005503156534,1.0
2025-10-30 14:20:00+05:30,0.9993040281381141,0.9929960554609986,1.0
2025-10-30 14:25:00+05:30,0.9995142958448838,0.9929960554609986,1.0
2025-10-30 14:30:00+05:30,1.0002360685355773,0.9937131211775948,1.0
2025-10-30 14:35:00+05:30,0.9998862565810057,0.9933655904894528,1.0
2025-10-30 14:40:00+05:30,0.9991755339905486,0.9933655904894528,1.0
2025-10-30 14:45:00+05:30,0.9982710357056078,0.9933655904894528,1.0
2025-10-30 14:50:00+05:30,0.9990636770597886,0.9933655904894528,1.0
2025-10-30 14:55:00+05:30,0.9989980015437139,0.9933002895488778,1.0
2025-10-30 15:00:00+05:30,0.9989497170716471,0.9933002895488778,1.0
2025-10-30 15:05:00+05:30,0.9988531574619772,0.9933002895488778,1.0
2025-10-30 15:10:00+05:30,0.9985558113533731,0.9933002895488778,1.0
2025-10-30 15:15:00+05:30,0.9981081279904397,0.9933002895488778,1.0
2025-10-30 15:20:00+05:30,0.9981756058968225,0.9933002895488778,1.0
2025-10-30 15:25:00+05:30,0.9978825193630784,0.9930086345163254,1.0
2025-10-31 09:20:00+05:30,0.9980405390118156,0.9930086345163254,1.0
2025-10-31 09:25:00+05:30,0.9987959500155356,0.9937602369011798,1.0
2025-10-31 09:30:00+05:30,1.000044690654338,0.9950026816598166,1.0
2025-10-31 09:35:00+05:30,0.999805734112345,0.9947649298850157,1.0
2025-10-31 09:40:00+05:30,0.9992488112039902,0.9947649298850157,1.0
2025-10-31 09:45:00+05:30,0.9992488112039902,0.9947649298850157,1.0
2025-10-31 09:50:00+05:30,0.9991235517263326,0.9947649298850157,1.0
2025-10-31 09:55:00+05:30,0.9991678743107345,0.9947649298850157,1.0
2025-10-31 10:00:00+05:30,0.9978169990209188,0.9934200073774903,1.0
2025-10-31 10:05:00+05:30,0.9972176805970491,0.9934200073774903,1.0
2025-10-31 10:10:00+05:30,0.9970230466394578,0.9934200073774903,1.0
2025-10-31 10:15:00+05:30,0.9977646786054462,0.9934200073774903,1.0
2025-10-31 10:20:00+05:30,0.9988662430665947,0.9945167751811476,1.0
2025-10-31 10:25:00+05:30,0.9986593640055985,0.9943107969553115,1.0
2025-10-31 10:30:00+05:30,0.9996624085489276,0.9943107969553115,1.0
2025-10-31 10:35:00+05:30,1.0001736536882442,0.9948193051852561,1.0
2025-10-31 10:40:00+05:30,0.9993459071902931,0.9939959899610201,1.0
2025-10-31 10:45:00+05:30,0.999080769665655,0.9939959899610201,1.0
2025-10-31 10:50:00+05:30,0.9998622203017388,0.9939959899610201,1.0
2025-10-31 10:55:00+05:30,1.0000268918215092,0.9941596953466113,1.0
2025-10-31 11:00:00+05:30,1.000933852529409,0.9950613348809388,1.0
2025-10-31 11:05:00+05:30,1.0007863009145623,0.9949146489571268,1.0
2025-10-31 11:10:00+05:30,1.0009551588928056,0.9949146489571268,1.0
2025-10-31 11:15:00+05:30,1.0005571408621954,0.9945190328641528,1.0
2025-10-31 11:20:00+05:30,1.000384480157983,0.9945190328641528,1.0
2025-10-31 11:25:00+05:30,1.000935252284823,0.9945190328641528,1.0
2025-10-31 11:30:00+05:30,1.0002343797747177,0.9938226531040038,1.0
2025-10-31 11:35:00+05:30,1.0003216238887478,0.9938226531040038,1.0
2025-10-31 11:40:00+05:30,0.9998271543245327,0.9933313960498206,1.0
2025-10-31 11:45:00+05:30,1.0002649570600664,0.9933313960498206,1.0
2025-10-31 11:50:00+05:30,0.9993750122931827,0.9924476201347929,1.0
2025-10-31 11:55:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:00:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:05:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:10:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:15:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:20:00+05:30,0.9993014659349059,0.9924476201347929,1.0
2025-10-31 12:25:00+05:30,0.9994448274535823,0.9924476201347929,1.0
2025-10-31 12:30:00+05:30,0.9992491022036559,0.9922532651757656,1.0
2025-10-31 12:35:00+05:30,0.9989856545762731,0.9922532651757656,1.0
2025-10-31 12:40:00+05:30,0.9992780047329479,0.9922532651757656,1.0
2025-10-31 12:45:00+05:30,0.9992935025510967,0.9922686540471192,1.0
2025-10-31 12:50:00+05:30,0.9992741296775116,0.9922494173612524,1.0
2025-10-31 12:55:00+05:30,0.9991462736693254,0.9922494173612524,1.0
2025-10-31 13:00:00+05:30,0.9984955368983169,0.9922494173612524,1.0
2025-10-31 13:05:00+05:30,0.9984413794247864,0.9922494173612524,1.0
2025-10-31 13:10:00+05:30,0.9984413794247864,0.9922494173612524,1.0
2025-10-31 13:15:00+05:30,0.9984413794247864,0.9922494173612524,1.0
2025-10-31 13:20:00+05:30,0.9984413794247864,0.9922494173612524,1.0
2025-10-31 13:25:00+05:30,0.9990007541931827,0.9922494173612524,1.0
2025-10-31 13:30:00+05:30,0.9988437986442205,0.9920935225319886,1.0
2025-10-31 13:35:00+05:30,0.9995857133220075,0.9920935225319886,1.0
2025-10-31 13:40:00+05:30,0.9994790136600309,0.9919876226155607,1.0
2025-10-31 13:45:00+05:30,0.9996341800386999,0.9919876226155607,1.0
2025-10-31 13:50:00+05:30,0.9993276312738911,0.9916834187512965,1.0
2025-10-31 13:55:00+05:30,0.9990910741932323,0.9916834187512965,1.0
2025-10-31 14:00:00+05:30,0.9988158675858816,0.9916834187512965,1.0
2025-10-31 14:05:00+05:30,0.9991122296999179,0.9916834187512965,1.0
2025-10-31 14:10:00+05:30,0.9990114455309923,0.9915833839541786,1.0
2025-10-31 14:15:00+05:30,0.999513326955016,0.9915833839541786,1.0
2025-10-31 14:20:00+05:30,0.999664624653012,0.9917334812858672,1.0
2025-10-31 14:25:00+05:30,0.9988283547495639,0.9909038461840659,1.0
2025-10-31 14:30:00+05:30,0.9988399770963249,0.9909038461840659,1.0
2025-10-31 14:35:00+05:30,0.9991421651445354,0.9912036332431633,1.0
2025-10-31 14:40:00+05:30,0.9991324737679044,0.9911940188678893,1.0
2025-10-31 14:45:00+05:30,0.9993611858194765,0.9911940188678893,1.0
2025-10-31 14:50:00+05:30,1.0003675918474921,0.9921922001557724,1.0
2025-10-31 14:55:00+05:30,0.9998857192117276,0.9917142655699557,1.0
2025-10-31 15:00:00+05:30,1.0010640056506857,0.9917142655699557,1.0
2025-10-31 15:05:00+05:30,1.0012936034703996,0.9919417189913841,1.0
2025-10-31 15:10:00+05:30,1.0014026151405646,0.9920497125140818,1.0
2025-10-31 15:15:00+05:30,1.001496074062678,0.9921422985483228,1.0
2025-10-31 15:20:00+05:30,1.0009118467600921,0.9915635278133456,1.0
2025-10-31 15:25:00+05:30,1.0007484538586278,0.9915635278133456,1.0
2025-11-03 09:25:00+05:30,1.0028465894528722,0.9915635278133456,1.0
2025-11-03 09:30:00+05:30,1.0033015660780435,0.9920133854807818,1.0
2025-11-03 09:35:00+05:30,1.001630501072274,0.9903611216851494,1.0
2025-11-03 09:40:00+05:30,1.001102603302579,0.9903611216851494,1.0
2025-11-03 09:45:00+05:30,1.0000051100459673,0.9903611216851494,1.0
2025-11-03 09:50:00+05:30,1.0003099488070415,0.9903611216851494,1.0
2025-11-03 09:55:00+05:30,0.9996765854792412,0.9897340576271516,1.0
2025-11-03 10:00:00+05:30,0.9982911587461557,0.9897340576271516,1.0
2025-11-03 10:05:00+05:30,0.9978487535708847,0.9897340576271516,1.0
2025-11-03 10:10:00+05:30,0.9978662169330664,0.9897340576271516,1.0
2025-11-03 10:15:00+05:30,0.9978002419222725,0.9896686202829194,1.0
2025-11-03 10:20:00+05:30,0.9974296666021515,0.9896686202829194,1.0
2025-11-03 10:25:00+05:30,0.9972086497499366,0.9896686202829194,1.0
2025-11-03 10:30:00+05:30,0.9971602026172053,0.9896686202829194,1.0
2025-11-03 10:35:00+05:30,0.9960634661022817,0.9896686202829194,1.0
2025-11-03 10:40:00+05:30,0.9965816278387635,0.9896686202829194,1.0
2025-11-03 10:45:00+05:30,0.9958140524306172,0.9889063693303399,1.0
2025-11-03 10:50:00+05:30,0.995502768700865,0.9889063693303399,1.0
2025-11-03 10:55:00+05:30,0.9956922457537577,0.9889063693303399,1.0
2025-11-03 11:00:00+05:30,0.9957908511588345,0.9890043027164305,1.0
2025-11-03 11:05:00+05:30,0.9960421982698144,0.9892539368378378,1.0
2025-11-03 11:10:00+05:30,0.9958720556100743,0.9890849537402698,1.0
2025-11-03 11:15:00+05:30,0.9960093298014556,0.9890849537402698,1.0
2025-11-03 11:20:00+05:30,0.9960421982698145,0.989117593703103,1.0
2025-11-03 11:25:00+05:30,0.9958681887314439,0.9889447938998682,1.0
2025-11-03 11:30:00+05:30,0.9958159858699327,0.9889447938998682,1.0
2025-11-03 11:35:00+05:30,0.9951876180924829,0.9889447938998682,1.0
2025-11-03 11:40:00+05:30,0.9947970633508064,0.9889447938998682,0.999607556671148
2025-11-03 11:45:00+05:30,0.9947603280038171,0.9889447938998682,0.999607556671148
2025-11-03 11:50:00+05:30,0.9949304580981426,0.9889447938998682,0.999607556671148
2025-11-03 11:55:00+05:30,0.9948434299913682,0.9888582893684037,0.999607556671148
2025-11-03 12:00:00+05:30,0.9949652480277638,0.9888582893684037,0.999607556671148
2025-11-03 12:05:00+05:30,0.995350132579471,0.9892408115521282,0.999607556671148
2025-11-03 12:10:00+05:30,0.9957024099854275,0.9895909267282389,0.999607556671148
2025-11-03 12:15:00+05:30,0.9950942043168879,0.9889864541417155,0.999607556671148
2025-11-03 12:20:00+05:30,0.9950477740162014,0.9889864541417155,0.999607556671148
2025-11-03 12:25:00+05:30,0.995289575933323,0.9889864541417155,0.999607556671148
2025-11-03 12:30:00+05:30,0.9952992527118828,0.9889960696376945,0.999607556671148
2025-11-03 12:35:00+05:30,0.9951115195573563,0.988809525388353,0.999607556671148
2025-11-03 12:40:00+05:30,0.9945214472275925,0.988809525388353,0.999607556671148
2025-11-03 12:45:00+05:30,0.9941716881965583,0.988809525388353,0.999607556671148
2025-11-03 12:50:00+05:30,0.9939882420906844,0.988809525388353,0.999607556671148
2025-11-03 12:55:00+05:30,0.9946660271765976,0.988809525388353,0.999607556671148
2025-11-03 13:00:00+05:30,0.9942296185457817,0.988375686291287,0.999607556671148
2025-11-03 13:05:00+05:30,0.994723957525821,0.988375686291287,0.999607556671148
2025-11-03 13:10:00+05:30,0.9945520974897917,0.9882049230561489,0.999607556671148
2025-11-03 13:15:00+05:30,0.9948417492359084,0.9882049230561489,0.999607556671148
2025-11-03 13:20:00+05:30,0.9946042348040928,0.9879689931396598,0.999607556671148
2025-11-03 13:25:00+05:30,0.9946370620019859,0.9879689931396598,0.999607556671148
2025-11-03 13:30:00+05:30,0.9948031290030928,0.9881339468239183,0.999607556671148
2025-11-03 13:35:00+05:30,0.9945907177226071,0.987922959553355,0.999607556671148
2025-11-03 13:40:00+05:30,0.9946853372930052,0.987922959553355,0.9997026535143958
2025-11-03 13:45:00+05:30,0.9939187256716162,0.9871615597483757,0.9997026535143958
2025-11-03 13:50:00+05:30,0.9941234129055386,0.9871615597483757,0.9999085318881576
2025-11-03 13:55:00+05:30,0.9950599535513162,0.9880915417935138,0.9999085318881576
2025-11-03 14:00:00+05:30,0.9951584351449959,0.9881893337199098,1.000007493348121
2025-11-03 14:05:00+05:30,0.9947085094326946,0.987742558840493,0.9995553753055444
2025-11-03 14:10:00+05:30,0.9952742958434426,0.987742558840493,0.9995553753055444
2025-11-03 14:15:00+05:30,0.9958883575452101,0.9883519736310918,0.9995553753055444
2025-11-03 14:20:00+05:30,0.9962842149315696,0.9887448353671696,0.9999526903011382
2025-11-03 14:25:00+05:30,0.9957705658351226,0.9882350733096248,0.9999526903011382
2025-11-03 14:30:00+05:30,0.99541719070486,0.9882350733096248,0.9999526903011382
2025-11-03 14:35:00+05:30,0.995558154554637,0.9882350733096248,0.9999526903011382
2025-11-03 14:40:00+05:30,0.9955098792636177,0.9881871531197882,0.9999042019160961
2025-11-03 14:45:00+05:30,0.9943261691278205,0.9881871531197882,0.9987152667148606
2025-11-03 14:50:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 14:55:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:00:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:05:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:10:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:15:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:20:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-03 15:25:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-04 09:20:00+05:30,0.9947934739448887,0.9881871531197882,0.9991846342820692
2025-11-04 09:25:00+05:30,0.9956452402170509,0.9881871531197882,0.9991846342820692
2025-11-04 09:30:00+05:30,0.996695811163723,0.9892298545469712,0.9991846342820692
2025-11-04 09:35:00+05:30,0.9961509970089087,0.988689121435539,0.9991846342820692
2025-11-04 09:40:00+05:30,0.9961064524041148,0.988689121435539,0.9991846342820692
2025-11-04 09:45:00+05:30,0.9970940922653944,0.988689121435539,0.9991846342820692
2025-11-04 09:50:00+05:30,0.9967739274639034,0.9883716554523824,0.9991846342820692
2025-11-04 09:55:00+05:30,0.9966052216727886,0.9883716554523824,0.9991846342820692
2025-11-04 10:00:00+05:30,0.9961806922035535,0.9883716554523824,0.9991846342820692
2025-11-04 10:05:00+05:30,0.9967656178626995,0.9883716554523824,0.9991846342820692
2025-11-04 10:10:00+05:30,0.9968819648088403,0.988487022617645,0.9991846342820692
2025-11-04 10:15:00+05:30,0.9974483188127126,0.9890486072412996,0.9991846342820692
2025-11-04 10:20:00+05:30,0.9967395714503196,0.9883458283820449,0.9991846342820692
2025-11-04 10:25:00+05:30,0.9964681092019457,0.9883458283820449,0.9991846342820692
2025-11-04 10:30:00+05:30,0.9964177222376699,0.9883458283820449,0.9991846342820692
2025-11-04 10:35:00+05:30,0.9967762086121356,0.9883458283820449,0.9991846342820692
2025-11-04 10:40:00+05:30,0.9970787174172395,0.9886457786747888,0.9991846342820692
2025-11-04 10:45:00+05:30,0.9969370728611923,0.9885053320982425,0.9991846342820692
2025-11-04 10:50:00+05:30,0.9969661696388304,0.9885053320982425,0.9991846342820692
2025-11-04 10:55:00+05:30,0.9964113586938581,0.9879552296031797,0.9991846342820692
2025-11-04 11:00:00+05:30,0.996953926035474,0.9879552296031797,0.9991846342820692
2025-11-04 11:05:00+05:30,0.9973263776075638,0.9883243193562873,0.9991846342820692
2025-11-04 11:10:00+05:30,0.9974176187966991,0.9884147369850336,0.9991846342820692
2025-11-04 11:15:00+05:30,0.9973943189111145,0.9883916474086637,0.9991846342820692
2025-11-04 11:20:00+05:30,0.9979573731726654,0.9883916474086637,0.9991846342820692
2025-11-04 11:25:00+05:30,0.997514195941953,0.9879527181668613,0.9991846342820692
2025-11-04 11:30:00+05:30,0.9985531842194932,0.9879527181668613,0.9991846342820692
2025-11-04 11:35:00+05:30,0.9983527375737034,0.9877543994276242,0.9991846342820692
2025-11-04 11:40:00+05:30,0.998280761370321,0.9877543994276242,0.9991846342820692
2025-11-04 11:45:00+05:30,0.9981932353658638,0.9877543994276242,0.9991846342820692
2025-11-04 11:50:00+05:30,0.9978762523164524,0.9877543994276242,0.9991846342820692
2025-11-04 11:55:00+05:30,0.998194977556112,0.9877543994276242,0.9991846342820692
2025-11-04 12:00:00+05:30,0.9976601882275453,0.9872252037054098,0.9991846342820692
2025-11-04 12:05:00+05:30,0.997965177342038,0.9872252037054098,0.9991846342820692
2025-11-04 12:10:00+05:30,0.9975783623530894,0.9868425515699133,0.9991846342820692
2025-11-04 12:15:00+05:30,0.9973783067246508,0.9868425515699133,0.9991846342820692
2025-11-04 12:20:00+05:30,0.997611287779845,0.9868425515699133,0.9991846342820692
2025-11-04 12:25:00+05:30,0.9979589802532873,0.9871864908695749,0.9991846342820692
2025-11-04 12:30:00+05:30,0.9979103859911396,0.9871384211592208,0.9991846342820692
2025-11-04 12:35:00+05:30,0.9979842420766096,0.9871384211592208,0.9991846342820692
2025-11-04 12:40:00+05:30,0.9976226824594171,0.9867807908734683,0.9991846342820692
2025-11-04 12:45:00+05:30,0.997667359060843,0.9867807908734683,0.9991846342820692
2025-11-04 12:50:00+05:30,0.9983200843933127,0.9874263936527391,0.9991846342820692
2025-11-04 12:55:00+05:30,0.9979913492224677,0.987101245647316,0.9991846342820692
2025-11-04 13:00:00+05:30,0.9978766592464762,0.987101245647316,0.9991846342820692
2025-11-04 13:05:00+05:30,0.9978319598697766,0.987101245647316,0.9991846342820692
2025-11-04 13:10:00+05:30,0.9983605312292375,0.987101245647316,0.9991846342820692
2025-11-04 13:15:00+05:30,0.9983196791536503,0.9870608542922514,0.9991846342820692
2025-11-04 13:20:00+05:30,0.9983430212864838,0.9870608542922514,0.9991846342820692
2025-11-04 13:25:00+05:30,0.997924788515922,0.9866473479251996,0.9991846342820692
2025-11-04 13:30:00+05:30,0.9983912620035841,0.9866473479251996,0.9991846342820692
2025-11-04 13:35:00+05:30,0.9975041333994706,0.9857706544706109,0.9991846342820692
2025-11-04 13:40:00+05:30,0.9972206009277998,0.9857706544706109,0.9991846342820692
2025-11-04 13:45:00+05:30,0.9968788083592103,0.9857706544706109,0.9991846342820692
2025-11-04 13:50:00+05:30,0.9970128065821233,0.9857706544706109,0.9991846342820692
2025-11-04 13:55:00+05:30,0.9972206567978135,0.98597616100152,0.9991846342820692
2025-11-04 14:00:00+05:30,0.9976656806220959,0.9864161668104943,0.9991846342820692
2025-11-04 14:05:00+05:30,0.9976403947025606,0.9863911660108208,0.9991846342820692
2025-11-04 14:10:00+05:30,0.9987918182094592,0.9863911660108208,0.9991846342820692
2025-11-04 14:15:00+05:30,0.9987684246067248,0.9863680628549301,0.9991846342820692
2025-11-04 14:20:00+05:30,0.9989477671597378,0.9863680628549301,0.9991846342820692
2025-11-04 14:25:00+05:30,0.9988697641286922,0.9862910421125464,0.9991846342820692
2025-11-04 14:30:00+05:30,0.9987020838006916,0.9862910421125464,0.9991846342820692
2025-11-04 14:35:00+05:30,0.9984876809582734,0.9862910421125464,0.9991846342820692
2025-11-04 14:40:00+05:30,0.9990702166933245,0.9862910421125464,0.9991846342820692
2025-11-04 14:45:00+05:30,0.9996202731189794,0.9868340627293309,0.9991846342820692
